"고유번호","구명","법정동명","산지여부","주지번","부지번","새주소명","소재지","지목한글","수목면적","수종한글","본수","과명","학명","수령","수고","흉고둘레","수관너비","활력도","지정품목","지정년월일","수목구분내용","가치등급","소유자","관리자","병해종류명","병해피해도","병해관리상태","병해관리방안","충해종류명","충해피해도","충해관리상태","충해관리방안","기타피해상태","기타피해관리","지정사유","나무의특징","연혁 및 전설","기타","수목고유번호","품계등급","생성일","사진파일명","경도","위도"
"165","동작구"," "," "," "," "," ","동작구 대방동 180번지","학교용지","0E-8","양버즘나무","1","버즘나무과","Platanus occidentalis Linne","50.00000000","20.00000000","220.00000000","7.00000000","3.00000000","후보목"," "," ","2.00000000"," ","강남중학교장"," "," "," "," "," "," "," "," ","주변이 지저분 주차장 시설설치","주위환경정비 수관폭내 주차장 시설제한"," "," "," ","주차장 시설을 위해 지상 2m부위에 천막이 설치되어","8","0E-8",""," ","126.9216554","37.5026687"
"166","동작구"," "," "," "," "," ","동작구 대방동 390-5번지 서울기계공고내","학교용지","0E-8","은행나무","2","은행나무과","Ginkgo biloba Linne","100.00000000","18.00000000","195.00000000","8.00000000","2.00000000","후보목"," "," ","2.00000000"," ","서울기계공고장"," "," "," "," "," "," "," "," "," "," "," "," "," ","학교내 화단에 심겨져 있다.","10","0E-8",""," ","126.9232457","37.5007386"
"100","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","메타세쿼이아","1","낙우송과","Metasequoia glyptostro boides huetchlng","40.00000000","25.00000000","190.00000000","8.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","19-1","32.00000000",""," ","127.0494937","37.5787727"
"118","마포구"," "," "," "," "," ","마포구 창전동 산 2-22 산2-23번지","임야","9900.00000000","느티나무","3","느릅나무과","Zelkova serrata makino","180.00000000","25.00000000","275.00000000","18.00000000","3.00000000","1-10-14-7-20(마을나무)","1968.7.3","정자목","1.00000000","공유(마포구 창전동 산 2-22 2-23)","공유(마포구 창전동 산 2-22 2-23)"," "," "," "," ","일부수목에서 진딧물 섭식성해충"," "," ","예찰 방제","일부가지가 가옥으로 뻗어있으며 고사지 쇠약지 수","고사지 쇠약지 제거 수형조절 안전시설물 설치 뿌"," "," "," "," ","19","0E-8",""," ","126.9289365","37.5487731"
"119","마포구"," "," "," "," "," ","마포구 창전동 402-52번지","대지","572.00000000","회화나무","1","콩과","Sophora japonica Linne","280.00000000","11.00000000","489.00000000","12.00000000","2.00000000","1-10-14-25(동나무)","1968.7.3","풍치수","2.00000000","이두식(마포구 창전동 402-22)","이두식(마포구 창전동 402-22)"," "," "," "," ","섭식성해충"," "," ","예찰 및 방제"," "," "," "," "," ","1992년 8월 2일 0시 낙뢰에 의하여 지상 약 5m지점에","20","0E-8",""," ","126.9285585","37.5484361"
"120","마포구"," "," "," "," "," ","마포구 합정도 101-3번지","종교용지","990.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","230.00000000","21.00000000","348.00000000","22.00000000","2.00000000","1-10-18-24(동나무)","1968.7.3","풍치수","2.00000000","천주교재단(마포구 합정동 101-3)","천주교재단(마포구 합정동 101-3)"," "," "," "," ","진딧물","심"," ","약제방제"," "," "," "," "," ","뿌리부위는 우물통 모양의 석축으로 분","39","0E-8",""," ","126.9123575","37.5440876"
"121","마포구"," "," "," "," "," ","마포구 합정동 85-3번지","종교용지","864.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","330.00000000","21.00000000","690.00000000","24.00000000","3.00000000","1-10-26(구나무)","1968.7.3","풍치수","1.00000000","천주교재단(마포구 합정동 85-3)","천주교재단(마포구 합정동 85-3)"," "," "," "," ","진딧물","심"," ","약제방제","수세쇠약 고사지 쇠약지 발생","인위적인 영양공급 고사지 쇠약지 제거 수형조절"," "," "," ","뿌리부위는 타원형 부분을 제외하고는 모두 콘크리트","38","0E-8",""," ","126.9130582","37.5453777"
"122","마포구"," "," "," "," "," ","마포구 상수동 353-3번지","대지","572.00000000","은행나무","1","은행나무과","Ginkgo biloba Linne","230.00000000","17.00000000","363.00000000","14.00000000","2.00000000","1-10-15-26(동나무)","1968.7.3","정자목","1.00000000","박관섭(마포구 상수동 353-3)","박관섭(마포구 상수동 353-3)"," "," "," "," "," "," "," "," "," "," "," "," "," ","개인주택정원에 있으며 보호수 주변에 배드민턴장과","43","0E-8",""," ","126.9298318","37.5463251"
"123","마포구"," "," "," "," "," ","마포구 상수동 276번지","대지","178.00000000","회화나무","1","콩과","Sophora japonica Linne","180.00000000","19.00000000","236.00000000","18.00000000","2.00000000","1-10-15-3-21(마을나무)","1968.7.3","정자목","2.00000000","이형섭(마포구 상수동 276)","이형섭(마포구 상수동 276)"," "," "," "," ","진딧물"," "," ","약제방제","무기양료 결핍우려","정기적인 영양공급필요"," "," "," ","분주위에 관목류가 식재되어 있어 뿌리주위 생육공간","41","0E-8",""," ","126.9292503","37.5464426"
"124","마포구"," "," "," "," "," ","마포구 상수동 262-3번지","대지","406.00000000","회화나무","1","콩과","Sophora japonica Linne","165.00000000","9.00000000","338.00000000","14.00000000","3.00000000","1-10-15-3-22(마을나무)","1981.10.27","풍치수","1.00000000","김규리(마포구 상수동 262-3)","마을공동"," "," "," "," ","섭식성해충","경"," ","지속적인 예찰"," "," "," "," "," ","뿌리부위에 화강석으로 분","42","0E-8",""," ","126.929239","37.5462884"
"125","마포구"," "," "," "," "," ","마포구 상수동 334-10번지","대지","285.00000000","느티나무","1","느릅나무과","Zelkova serrata makino","180.00000000","12.00000000","340.00000000","15.00000000","2.00000000","1-10-15-10-23(마을나무)","1968.703","정자목","1.00000000","이명주(마포구 상수동 334-10)","마을공동"," "," "," "," ","진딧물","경"," ","지속적인 예찰"," "," "," "," "," ","뿌리부위는 인조석 기둥으로 분","40","0E-8",""," ","126.9221324","37.5463727"
"126","강서구"," "," "," "," "," ","강서구 개화동 460-44번지","공원용지","206.00000000","은행나무","2","은행나무과","Ginkgo biloba Linne","215.00000000","17.00000000","192.00000000","13.00000000","2.00000000","1-11-20-28(동나무)","1981.10.27","풍치수","2.00000000","공유","양승준(강서구 개화동 460-44)","동고병 페스탈로치아 엽고병","경"," ","예찰 방제"," "," "," "," ","보호책 외곽부위가 약간 복토되어 뿌리생육공간이 협","뿌리기능 회복을 위해 뿌리수술을 실시하고 기존 보호"," "," "," ","뿌리주위에 화강석으로 분이 형성","1","0E-8",""," ","126.7996999","37.5814683"
"127","강서구"," "," "," "," "," ","강서구 가양동 146-5번지"," ","0E-8","은행나무","1"," "," ","0E-8","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","9","0E-8",""," ","126.8421283","37.5700982"
"128","강서구"," "," "," "," "," ","강서구 개화동 356번지","대지","165.00000000","향나무","1","측백나무과","Juniperus chinensis Linne","470.00000000","9.00000000","244.00000000","8.00000000","4.00000000","1-11-31(구나무)","1974.4.20","정자목","2.00000000","서울특별시","유영필(강서구 개화동 356-12)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","22","0E-8",""," ","126.8001105","37.585137"
"129","강서구"," "," "," "," "," ","강서구 개화동 234번지","대지","165.00000000","은행나무","1","은행나무과","Ginkgo biloba Linne","400.00000000","22.00000000","445.00000000","19.00000000","2.00000000","1-18(시나무)","1971.10.12","정자목","2.00000000","권혁래(강서구 개화동 234)","권혁래(강서구 개화동 234)","동고병 페스탈로치아 엽고병","경"," ","예찰 방제"," "," "," "," ","보호책 외곽부위가 약간 복토되어 뿌리생육공간이 협","뿌리기능 회복을 위해 뿌리수술을 실시하고 기존 보호"," "," "," ","뿌리주위에 화강석으로 분이 형성","23","0E-8",""," ","126.8028932","37.5867625"
"130","강서구"," "," "," "," "," ","강서구 오쇠동 133-10번지","대지","100.00000000","향나무","1","측백나무과","Juniperus chinensis Linne","425.00000000","14.00000000","295.00000000","9.00000000","2.00000000","1-11-28(구나무)","1972.10.12","정자목","0E-8","김포공항관리공단(강서구 과해동 272)","김포공항관리공단(강서구 과해동 272)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","27","0E-8",""," ","126.7992407","37.5444921"
"286","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","화백","1","편백속","Chanaccyparis pisiera 두이","110.00000000","15.00000000","133.00000000","8.00000000","1.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","28","31.00000000",""," ","127.0448936","37.5759376"
"99","동대문구"," "," "," "," "," ","동대문구 전농3동 150-1번지","공원용지","636.00000000","향나무","1","측백나무과","Juniperus chinensis Linne","515.00000000","7.00000000","330.00000000","10.00000000","2.00000000","1-14(시나무)","1981.10.27","명목","2.00000000","국유(재무구)","최성직(동대문구 전농동 147-2)"," "," "," "," ","응애","경"," "," ","안전사고위험","쌈지공원내휴게공간 주변지역 공원화추진중"," "," "," ","주변지역을 매입하여 쌈지공원을 조성 뿌리부위는 원","37","34.00000000",""," ","127.0545276","37.5830919"
"101","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","루브라참나무","1","참나무과","Quercus rubura","80.00000000","30.00000000","240.00000000","18.00000000","1.00000000","후보목"," "," ","2.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","16-1","34.00000000",""," ","127.0510298","37.5809493"
"102","동대문구"," "," "," "," "," ","동대문구 청량2동 207번지","대지","0E-8","나래쪽동백","1","때죽나무과","Pterostyrax hispida","80.00000000","18.00000000","215.00000000","14.00000000","2.00000000","후보목"," "," ","3.00000000","임업연구원"," "," "," "," "," "," "," "," "," "," "," ","희귀수종"," "," "," ","5","32.00000000",""," ","127.0471963","37.5882035"
"103","중랑구"," "," "," "," "," ","면목동 212-41"," ","0E-8","느티나무","0"," "," ","135.00000000","0E-8","0E-8","0E-8","0E-8"," "," "," ","0E-8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","127.0920799","37.5918729"
"104","성북구"," "," "," "," "," ","성북구 정릉동 508번지","대지","0E-8","느티나무","1","느릅나무과","Zelkova serrata Makino","330.00000000","21.00000000","360.00000000","23.00000000","3.00000000","1-6-17(구나무)","1968.7.3"," ","2.00000000","서울특별시","성북구청장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","7","0E-8",""," ","127.0069858","37.6010518"
"105","성북구"," "," "," "," "," ","성북구 정릉동 508번지","대지","0E-8","느티나무","1","느릅나무과","Zelkova serrata Makino","330.00000000","16.00000000","330.00000000","20.00000000","3.00000000","1-6-17(구나무)","1968.7.3"," ","2.00000000","서울특별시","성북구청장"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","1","0E-8",""," ","127.0069763","37.6010618"
"106","성북구"," "," "," "," "," ","성북구 정릉동 506-90","대지","0E-8","느티나무","1","느릅나무과","Zelkova serrata Makino","330.00000000","19.00000000","350.00000000","21.00000000","4.00000000","1-6-16(구나무)","1968.7.3"," ","1.00000000","이택경(성북구 정릉동 501-90)","유재춘(성북구 정릉동 508-13)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","2","0E-8",""," ","127.0092252","37.6008414"
"107","성북구"," "," "," "," "," ","성북구 정릉동 599번지","대지","0E-8","느티나무","1","느릅나무과","Zelkova serrata Makino","350.00000000","10.00000000","240.00000000","14.00000000","3.00000000","1-6-18(구나무)","1968.7.3"," ","2.00000000","홍천사","라송여(성북구 돈암동 527-2)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","3","0E-8",""," ","127.0107963","37.5979809"
"108","성북구"," "," "," "," "," ","성북구 성북2동 323번지","대지","0E-8","느티나무","1","느릅나무과","Zelkova serrata Makino","265.00000000","12.00000000","320.00000000","20.00000000","3.00000000","1-6-2-11(동나무)","1981.10.27"," ","2.00000000","이경자(성북구 성북2동 323)","박영찬(성북구 성북2동 323)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","4","0E-8",""," ","126.994425","37.5992342"
"109","성북구"," "," "," "," "," ","성북구 성북2동 323번지","대지","0E-8","느티나무","1","느릅나무과","Zelkova serrata Makino","165.00000000","8.00000000","150.00000000","12.00000000","4.00000000","1-6-2-7-8(마을나무)","1981.10.27"," ","2.00000000","이경자(성북구 성북2동 323)","이경자(성북구 성북2동 323)"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","6","0E-8",""," ","126.9944819","37.599164"
"110","강북구"," "," "," "," "," ","수유1동 487","종교용지","0E-8","느티나무","0","sawleaf","zelkova","420.00000000","23.00000000","342.00000000","14.00000000","0E-8","1-7-23","1981.10.27"," ","0E-8","화계사","화계사"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","127.007738","37.6326436"
"111","강북구"," "," "," "," "," ","수유1동 487","종교용지","0E-8","느티나무","0","sawleaf","zelkova","420.00000000","21.00000000","367.00000000","16.00000000","0E-8","1-7-23","1981.10.27"," ","0E-8","화계사","화계사"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","127.0077676","37.6327066"
"112","강북구"," "," "," "," "," ","번동 93","대지","0E-8","느티나무","0","sawleaf","zelkova","184.00000000","16.00000000","287.00000000","13.00000000","0E-8","1-7-10-2-9","1968.7.3"," ","0E-8","김남현","드림랜드"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","127.0446126","37.6202622"
"113","강북구"," "," "," "," "," ","수유1동 487","종교용지","0E-8","느티나무","0","sawleaf","zelkova","420.00000000","32.00000000","335.00000000","14.00000000","0E-8","1-7-23","1981.10.27"," ","0E-8","화계사","화계사"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0E-8",""," ","127.0076294","37.6324074"
"114","도봉구"," "," "," "," "," ","도봉구 방학동 546-1번지","도로","1914.00000000","은행나무","1","은행나무과","Ginkgo biloba Linne","830.00000000","31.00000000","783.00000000","28.00000000","3.00000000","1-15(시나무)","1968.2.26","풍치수","1.00000000","국유","윤경선(도봉구 방학동 465-4)"," "," "," "," "," "," "," "," "," ","스텐보호책"," "," "," ","보호수 생육공간 확보 및 정비가 잘되어 있음","1","37.00000000",""," ","127.0227736","37.6608319"
"115","도봉구"," "," "," "," "," ","도봉구 도봉동 512번지","전","1080.00000000","느티나무","1","느릅나무과","zelkova serrata makino","215.00000000","18.00000000","600.00000000","22.00000000","3.00000000","1-7-31-15(동나무)","1980.12.22","정자목","2.00000000","남궁환(도봉구 도봉동 512)","박강원(도봉구 도봉1동 282-329)"," "," "," "," "," "," "," "," ","재해피해우려","스텐보호책"," "," "," "," ","2","29.00000000",""," ","127.0302635","37.6883627"
"116","도봉구"," "," "," "," "," ","도봉구 도봉동 529번지","대지","466.00000000","느티나무","1","느릅나무과","zelkova serrata makino","215.00000000","22.00000000","370.00000000","24.00000000","3.00000000","1-7-31-16(동나무)","1981.10.27","당산목","2.00000000","전주이씨 종중","이석현(도봉구 도봉1동 531)"," "," "," "," ","섭식성 해충","심"," ","약제방제","수세쇠약","스텐보호책 영양제 살포"," "," "," "," ","3","37.00000000",""," ","127.026086","37.676868"
"117","서대문구"," "," "," "," "," ","서대문구 봉원동 산2-1번지","종교용지","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","300.00000000","21.00000000","475.00000000","21.00000000","3.00000000","서13-3","1968.7.3","풍치수","2.00000000","봉원사(서대문구 봉원동 산2-1)","봉원사(서대문구 봉원동 산2-1)"," "," "," "," ","풍뎅이류 진딧물 섭식성해충","심"," ","약제방제"," "," "," "," "," ","콘크리트 옹벽을 설치하고 복토됨","18","0E-8",""," ","126.947871","37.571617"
"167","동작구"," "," "," "," "," ","동작구 상도4동 174-1번지","주거용지","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","300.00000000","17.00000000","300.00000000","12.00000000","4.00000000","후보목"," "," ","1.00000000"," "," "," "," "," "," "," "," "," "," ","수관내 가옥이 있어 안전사고 우려","가옥을 매입 소공원화 조치"," "," "," "," ","35","0E-8",""," ","126.9404554","37.502677"
"168","동작구"," "," "," "," "," ","동작구 상도1동 460-9번지","주거용지","0E-8","양버즘나무","1","버즘나무과","Platanus occidentalis Linne","80.00000000","15.00000000","250.00000000","14.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","일부가지가 건물위로 있어 안전사고우려 뿌리생육공","수형조절 뿌리분확대및 보호책설치"," "," "," "," ","50","0E-8",""," ","126.9499416","37.5028446"
"169","동작구"," "," "," "," "," ","동작구 상도1동 55-191번지","주거용지","0E-8","은행나무","1","은행나무과","Ginkgo biloba Linne","60.00000000","12.00000000","150.00000000","7.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","수관폭내 가옥위치 안전사고우려","수형조절실시"," "," "," ","주택옆 석축위에 위치 도복시 위험","52","0E-8",""," ","126.9541517","37.501186"
"170","동작구"," "," "," "," "," ","동작구 흑석1동 79-128","주거용지","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","70.00000000","8.00000000","81.00000000","16.00000000","4.00000000","후보목"," "," ","3.00000000"," "," "," "," "," "," "," "," "," "," ","뿌리주위 시멘트포장으로 생육공간부족","뿌리생육공간확보 보호책설치"," "," "," "," ","55","0E-8",""," ","126.9612684","37.5009008"
"171","동작구"," "," "," "," "," ","동작구 신대방동 395번지 보라매공원내","공원용지","0E-8","양버즘나무","1","버즘나무과","Platanus occidentalis Linne","50.00000000","24.00000000","250.00000000","10.00000000","2.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","인접목과 수관경쟁 뿌리주변이 지저분함","인접된 양버즘나무 제거 뿌리주위 환경정비"," "," "," "," ","20","0E-8",""," ","126.9225645","37.4920999"
"172","동작구"," "," "," "," "," ","동작구 상도1동 1-1번지","학교용지","0E-8","능수버들","1","버드나무과","Salix Pseuob-lasiogyne.LEV","50.00000000","15.00000000","295.00000000","9.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","복토되었으며 뿌리생육공간부족","뿌리생육공간확대"," "," "," "," ","57","0E-8",""," ","126.9584374","37.4958937"
"173","동작구"," "," "," "," "," ","동작구 사당2동 44-141번지","주거용지","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","80.00000000","11.00000000","210.00000000","10.00000000","2.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","복토로인한 수세쇠약","복토부위제거 및 무기양료엽면시비"," "," "," "," ","64","0E-8",""," ","126.9779503","37.4930205"
"174","동작구"," "," "," "," "," ","동작구 사당1동 1028-1번지","공원용지","0E-8","양버즘나무","1","버즘나무과","Platanus occidentalis Linne","40.00000000","7.00000000","256.00000000","3.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","소공원내 위치","20-동작구-노-016","0E-8",""," ","126.9800625","37.4805388"
"175","동작구"," "," "," "," "," ","동작구 사당4동 316-23번지","공원용지","0E-8","버드나무","1","버드나무과","Salix Koreansis ANDERSS","40.00000000","8.00000000","80.00000000","10.00000000","3.00000000","후보목"," "," ","3.00000000"," "," "," "," "," "," "," "," "," "," ","도복이나 가지부러짐에 의한 안전사고 우려","강도의 수형조절실시"," "," "," ","어린이 공원과 도로사이 석축내에 있으며 안전사고 우","20-동작구-노-024","0E-8",""," ","126.974301","37.481838"
"176","동작구"," "," "," "," "," ","동작구 대방동 340-4번지"," ","0E-8","양버즘나무","1","버즘나무과","Platanus occidentalis Linne","50.00000000","20.00000000","200.00000000","12.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","가지절단부 유합조직 형성불량","의과수술실시"," "," "," ","뿌리주위 아스콘포장 골목길 주차지역내 위치","20-동작구-노-021","0E-8",""," ","126.9271516","37.5121671"
"177","동작구"," "," "," "," "," ","동작구 노량진2동 16-7번지","상업용지","0E-8","능수버들","1","버드나무과","Salix Pseuob-lasiogyne.LEV","40.00000000","15.00000000","180.00000000","12.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","뿌리부위가 천막내에 위치하고 있음","천막제거"," "," "," "," ","20-동작구-노-023","0E-8",""," ","126.9398786","37.5144317"
"178","동작구"," "," "," "," "," ","동작구 노량진2동 15-10번지","주거용지","0E-8","은행나무","2","은행나무과","Gingo biloba Linne","120.00000000","14.00000000","240.00000000","10.00000000","4.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","고사지및 쇠약지발생 뿌리부위 토양유실로 뿌리노출","고사지및 쇠약지제거 보호책설치 뿌리수술실시"," "," "," "," ","20-동작구-노-019","0E-8",""," ","126.9402634","37.5146193"
"179","동작구"," "," "," "," "," ","동작구 노량진1동 13-17번지","상업용지","0E-8","양버즘나무","1","버즘나무과","Platanus occidentalis Linne","80.00000000","17.00000000","260.00000000","12.00000000","3.00000000","후보목"," "," ","1.00000000"," "," "," "," "," "," "," "," "," "," ","고사지발생","고사지제거"," "," "," "," ","20-동작구-노-013","0E-8",""," ","126.9442822","37.5161975"
"180","동작구"," "," "," "," "," ","동작구 노량진1동 155-1번지","공원용지","0E-8","비술나무","1","느릅나무과","Ulmus Pumila Lim","70.00000000","16.00000000","170.00000000","10.00000000","2.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","뿌리부위토양유실","보호책설치및토양개량"," "," "," "," ","20-동작구-노-011","0E-8",""," ","126.9498221","37.5138724"
"181","동작구"," "," "," "," "," ","동자구 노량진 제1동 155-1번지","공원용지","0E-8","비술나무","1","느릅나무과","Ulmus Pumila Lim","70.00000000","15.00000000","170.00000000","8.00000000","3.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," ","뿌리생육공간협소 줄기상처부위발생","뿌리생육공간확장 및 보호책설치 외과수술"," "," "," "," ","20-동작구-희-001","0E-8",""," ","126.9486243","37.5136592"
"182","동작구"," "," "," "," "," ","동작구 대방동 28번지","학교용지","0E-8","느티나무","1","느릅나무과","Zelkova serrata makino","50.00000000","12.00000000","170.00000000","7.00000000","3.00000000","후보목"," "," ","2.00000000"," ","신길초등학교장"," "," "," "," "," "," "," "," ","가지절단부 유합조직 발생불량","외과수술실시"," "," "," "," ","20-동작구-노-008","0E-8",""," ","126.9260534","37.5102986"
"183","동작구"," "," "," "," "," ","동작구 노량진1동 319-18번지","주거용지","0E-8","가중나무","1","소태나무과","Ailanthus altissima swingle","86.00000000","19.00000000","175.00000000","10.00000000","2.00000000","후보목"," "," ","2.00000000"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","20-동작구-노-007","0E-8",""," ","126.9408348","37.5068599"
